Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Profit,Profit_Margin
ORD-103035,2022-03-08,2022-03-13,First Class,CUST-1264,PROD-1017,Coffee Table,Home & Garden,West,Bath,1,660.41,0.15,561.35,232.73,0.4146
ORD-103036,2023-10-09,2023-10-14,Same Day,CUST-1006,PROD-1000,Laptop,Electronics,North,Newcastle,7,430.02,0.0,3010.14,746.9,0.2481
ORD-103037,2024-07-12,2024-07-14,First Class,CUST-1131,PROD-1001,Smartphone,Electronics,North,Liverpool,1,809.75,0.0,809.75,468.17,0.5782
ORD-103038,2023-05-15,2023-05-22,Same Day,CUST-1293,PROD-1028,Tennis Racket,Sports,South,Southampton,8,329.27,0.0,2634.16,1165.28,0.4424
ORD-103039,2024-02-14,2024-02-18,Standard Class,CUST-1268,PROD-1013,Hoodie,Clothing,North,Liverpool,9,730.12,0.0,6571.08,3195.72,0.4863
ORD-103040,2023-08-25,2023-08-27,First Class,CUST-1089,PROD-1009,Jeans,Clothing,North,Leeds,1,750.34,0.0,750.34,396.45,0.5284
ORD-103041,2023-08-25,2023-08-27,First Class,CUST-1032,PROD-1022,Mirror,Home & Garden,Central,Leicester,1,710.06,0.1,639.05,212.49,0.3325
ORD-103042,2024-07-05,2024-07-11,Same Day,CUST-1239,PROD-1014,Suit,Clothing,South,Brighton,9,467.85,0.1,3789.59,2271.81,0.5995
ORD-103043,2024-12-08,2024-12-13,First Class,CUST-1036,PROD-1027,Bicycle,Sports,North,Sheffield,3,241.05,0.2,578.52,268.75,0.4645
ORD-103044,2023-03-23,2023-03-28,Same Day,CUST-1146,PROD-1013,Hoodie,Clothing,Central,Derby,8,730.12,0.1,5256.86,2556.58,0.4863
ORD-103045,2023-10-30,2023-10-31,Second Class,CUST-1114,PROD-1022,Mirror,Home & Garden,East,Colchester,2,710.06,0.1,1278.11,424.98,0.3325
ORD-103046,2023-11-30,2023-12-04,Same Day,CUST-1207,PROD-1004,Smartwatch,Electronics,West,Bath,7,227.77,0.0,1594.39,571.27,0.3583
ORD-103047,2024-01-03,2024-01-08,Second Class,CUST-1121,PROD-1028,Tennis Racket,Sports,East,Peterborough,5,329.27,0.0,1646.35,728.3,0.4424
ORD-103048,2024-09-14,2024-09-15,Second Class,CUST-1136,PROD-1000,Laptop,Electronics,West,Plymouth,8,430.02,0.1,3096.14,768.24,0.2481
ORD-103049,2024-01-15,2024-01-16,First Class,CUST-1161,PROD-1036,Organic Honey,Food & Grocery,West,Plymouth,5,590.43,0.15,2509.33,693.9,0.2765
ORD-103050,2023-09-01,2023-09-07,Second Class,CUST-1165,PROD-1011,Dress,Clothing,East,Peterborough,5,163.61,0.2,654.44,165.52,0.2529
ORD-103051,2023-10-17,2023-10-21,Same Day,CUST-1146,PROD-1015,Shorts,Clothing,South,Oxford,6,640.74,0.0,3844.44,1252.8,0.3259
ORD-103052,2023-02-19,2023-02-24,Second Class,CUST-1034,PROD-1026,Running Shoes,Sports,Central,Birmingham,10,428.06,0.1,3852.54,1495.08,0.3881
ORD-103053,2023-05-25,2023-05-31,First Class,CUST-1176,PROD-1031,Coffee Beans,Food & Grocery,East,Colchester,7,86.95,0.0,608.65,365.12,0.5999
ORD-103054,2023-11-22,2023-11-28,Same Day,CUST-1271,PROD-1028,Tennis Racket,Sports,North,Newcastle,2,329.27,0.0,658.54,291.32,0.4424
ORD-103055,2023-02-19,2023-02-26,Second Class,CUST-1137,PROD-1012,Shoes,Clothing,Central,Derby,1,216.86,0.2,173.49,82.14,0.4735
ORD-103056,2023-05-29,2023-06-02,Same Day,CUST-1092,PROD-1010,Jacket,Clothing,Central,Nottingham,10,158.1,0.05,1501.95,646.28,0.4303
ORD-103057,2024-06-28,2024-07-05,Second Class,CUST-1211,PROD-1013,Hoodie,Clothing,Central,Leicester,5,730.12,0.05,3468.07,1686.63,0.4863
ORD-103058,2023-01-02,2023-01-08,First Class,CUST-1046,PROD-1036,Organic Honey,Food & Grocery,South,London,10,590.43,0.0,5904.3,1632.7,0.2765
ORD-103059,2024-03-13,2024-03-15,First Class,CUST-1123,PROD-1014,Suit,Clothing,South,Oxford,1,467.85,0.2,374.28,224.38,0.5995
ORD-103060,2023-07-24,2023-07-25,Second Class,CUST-1162,PROD-1032,Olive Oil,Food & Grocery,East,Ipswich,6,172.25,0.0,1033.5,484.56,0.4689
ORD-103061,2022-01-08,2022-01-09,Second Class,CUST-1177,PROD-1033,Protein Powder,Food & Grocery,South,London,5,797.47,0.2,3189.88,1218.68,0.382
ORD-103062,2023-09-13,2023-09-20,Standard Class,CUST-1157,PROD-1027,Bicycle,Sports,West,Cardiff,6,241.05,0.15,1229.36,571.1,0.4646
ORD-103063,2024-10-28,2024-11-02,Same Day,CUST-1071,PROD-1024,Yoga Mat,Sports,East,Peterborough,2,108.76,0.05,206.64,74.99,0.3629
ORD-103064,2024-04-15,2024-04-20,First Class,CUST-1197,PROD-1003,Headphones,Electronics,Central,Nottingham,3,236.88,0.2,568.51,285.26,0.5018
ORD-103065,2024-12-08,2024-12-15,Second Class,CUST-1107,PROD-1019,Curtains,Home & Garden,West,Plymouth,1,188.03,0.15,159.83,87.67,0.5485
ORD-103066,2023-08-25,2023-08-29,Standard Class,CUST-1052,PROD-1004,Smartwatch,Electronics,West,Cardiff,4,227.77,0.0,911.08,326.44,0.3583
ORD-103067,2023-03-01,2023-03-07,Same Day,CUST-1159,PROD-1025,Dumbbells,Sports,South,Oxford,1,92.15,0.0,92.15,47.36,0.5139
ORD-103068,2022-06-15,2022-06-21,Standard Class,CUST-1221,PROD-1032,Olive Oil,Food & Grocery,East,Peterborough,5,172.25,0.1,775.12,363.42,0.4689
ORD-103069,2022-07-20,2022-07-24,Same Day,CUST-1120,PROD-1014,Suit,Clothing,North,Leeds,2,467.85,0.0,935.7,560.94,0.5995
ORD-103070,2024-01-14,2024-01-21,First Class,CUST-1156,PROD-1027,Bicycle,Sports,South,Brighton,9,241.05,0.0,2169.45,1007.82,0.4646
ORD-103071,2024-02-14,2024-02-16,Second Class,CUST-1294,PROD-1000,Laptop,Electronics,Central,Leicester,8,430.02,0.1,3096.14,768.24,0.2481
ORD-103072,2024-02-23,2024-02-29,Same Day,CUST-1022,PROD-1019,Curtains,Home & Garden,Central,Nottingham,2,188.03,0.0,376.06,206.28,0.5485
ORD-103073,2022-08-01,2022-08-05,First Class,CUST-1171,PROD-1000,Laptop,Electronics,East,Peterborough,10,430.02,0.0,4300.2,1067.0,0.2481
ORD-103074,2024-05-02,2024-05-06,Same Day,CUST-1279,PROD-1008,T-Shirt,Clothing,East,Ipswich,2,301.61,0.0,603.22,310.8,0.5152
ORD-103075,2023-06-05,2023-06-12,Standard Class,CUST-1235,PROD-1033,Protein Powder,Food & Grocery,Central,Coventry,6,797.47,0.0,4784.82,1828.02,0.382
ORD-103076,2024-11-22,2024-11-25,Standard Class,CUST-1086,PROD-1004,Smartwatch,Electronics,North,Sheffield,3,227.77,0.1,614.98,220.35,0.3583
ORD-103077,2022-06-15,2022-06-18,Same Day,CUST-1294,PROD-1014,Suit,Clothing,South,Brighton,2,467.85,0.05,888.91,532.89,0.5995
ORD-103078,2022-12-06,2022-12-09,Second Class,CUST-1080,PROD-1022,Mirror,Home & Garden,East,Norwich,3,710.06,0.1,1917.16,637.47,0.3325
ORD-103079,2023-12-27,2023-12-29,Standard Class,CUST-1225,PROD-1004,Smartwatch,Electronics,East,Cambridge,1,227.77,0.1,204.99,73.45,0.3583
ORD-103080,2022-04-04,2022-04-11,First Class,CUST-1029,PROD-1026,Running Shoes,Sports,Central,Nottingham,3,428.06,0.0,1284.18,498.36,0.3881
ORD-103081,2024-11-01,2024-11-04,First Class,CUST-1024,PROD-1025,Dumbbells,Sports,South,Brighton,9,92.15,0.0,829.35,426.24,0.5139
ORD-103082,2022-11-13,2022-11-20,First Class,CUST-1268,PROD-1013,Hoodie,Clothing,Central,Derby,10,730.12,0.0,7301.2,3550.8,0.4863
ORD-103083,2022-07-16,2022-07-19,Same Day,CUST-1125,PROD-1001,Smartphone,Electronics,Central,Nottingham,5,809.75,0.2,3239.0,1872.68,0.5782
ORD-103084,2022-08-03,2022-08-04,Standard Class,CUST-1247,PROD-1008,T-Shirt,Clothing,South,Portsmouth,8,301.61,0.0,2412.88,1243.2,0.5152
ORD-103085,2023-04-20,2023-04-25,Standard Class,CUST-1036,PROD-1018,Lamp,Home & Garden,East,Peterborough,10,1076.69,0.15,9151.87,5018.91,0.5484
ORD-103086,2024-03-22,2024-03-25,Same Day,CUST-1106,PROD-1025,Dumbbells,Sports,Central,Derby,5,92.15,0.1,414.68,213.12,0.5139
ORD-103087,2022-10-04,2022-10-06,Same Day,CUST-1193,PROD-1024,Yoga Mat,Sports,West,Plymouth,1,108.76,0.05,103.32,37.5,0.363
ORD-103088,2022-01-04,2022-01-06,Same Day,CUST-1264,PROD-1006,Speaker,Electronics,South,London,9,80.29,0.0,722.61,285.12,0.3946
ORD-103089,2024-12-28,2025-01-03,First Class,CUST-1002,PROD-1032,Olive Oil,Food & Grocery,South,Southampton,3,172.25,0.2,413.4,193.82,0.4688
ORD-103090,2024-03-21,2024-03-26,First Class,CUST-1247,PROD-1023,Plant Pot,Home & Garden,North,Sheffield,1,639.19,0.0,639.19,279.85,0.4378
ORD-103091,2022-04-16,2022-04-18,Standard Class,CUST-1218,PROD-1027,Bicycle,Sports,West,Bath,5,241.05,0.1,1084.73,503.91,0.4645
ORD-103092,2023-11-24,2023-11-26,Same Day,CUST-1197,PROD-1009,Jeans,Clothing,East,Colchester,2,750.34,0.0,1500.68,792.9,0.5284
ORD-103093,2024-03-24,2024-03-25,First Class,CUST-1096,PROD-1022,Mirror,Home & Garden,South,Oxford,6,710.06,0.0,4260.36,1416.6,0.3325
ORD-103094,2023-06-05,2023-06-10,Same Day,CUST-1155,PROD-1015,Shorts,Clothing,East,Norwich,2,640.74,0.0,1281.48,417.6,0.3259
ORD-103095,2022-03-23,2022-03-28,Same Day,CUST-1234,PROD-1028,Tennis Racket,Sports,West,Bristol,5,329.27,0.2,1317.08,582.64,0.4424
ORD-103096,2024-02-28,2024-02-29,Standard Class,CUST-1102,PROD-1036,Organic Honey,Food & Grocery,West,Plymouth,4,590.43,0.1,2125.55,587.77,0.2765
ORD-103097,2022-07-17,2022-07-18,Standard Class,CUST-1150,PROD-1021,Bookshelf,Home & Garden,West,Cardiff,7,97.87,0.1,616.58,289.17,0.469
ORD-103098,2024-10-26,2024-11-01,Same Day,CUST-1232,PROD-1002,Tablet,Electronics,West,Cardiff,2,223.3,0.15,379.61,180.49,0.4755
ORD-103099,2023-01-06,2023-01-08,Same Day,CUST-1126,PROD-1006,Speaker,Electronics,West,Exeter,9,80.29,0.05,686.48,270.86,0.3946
ORD-103100,2024-05-09,2024-05-13,Standard Class,CUST-1074,PROD-1016,Sofa,Home & Garden,Central,Leicester,8,663.83,0.1,4779.58,2840.83,0.5944
ORD-103101,2022-10-22,2022-10-29,Standard Class,CUST-1085,PROD-1030,Swimwear,Sports,South,Oxford,2,234.35,0.1,421.83,158.15,0.3749
ORD-103102,2023-12-14,2023-12-20,First Class,CUST-1188,PROD-1025,Dumbbells,Sports,North,Liverpool,5,92.15,0.0,460.75,236.8,0.5139
ORD-103103,2024-05-02,2024-05-04,Standard Class,CUST-1271,PROD-1014,Suit,Clothing,North,Newcastle,4,467.85,0.05,1777.83,1065.79,0.5995
ORD-103104,2024-10-06,2024-10-13,Standard Class,CUST-1222,PROD-1023,Plant Pot,Home & Garden,Central,Nottingham,8,639.19,0.0,5113.52,2238.8,0.4378
ORD-103105,2022-01-10,2022-01-11,First Class,CUST-1018,PROD-1035,Spice Kit,Food & Grocery,North,Newcastle,5,64.72,0.0,323.6,150.75,0.4659
ORD-103106,2022-09-09,2022-09-10,Same Day,CUST-1159,PROD-1026,Running Shoes,Sports,North,Leeds,4,428.06,0.2,1369.79,531.58,0.3881
ORD-103107,2024-04-21,2024-04-25,First Class,CUST-1141,PROD-1007,Monitor,Electronics,Central,Nottingham,4,51.06,0.2,163.39,59.55,0.3645
ORD-103108,2022-05-03,2022-05-10,First Class,CUST-1096,PROD-1029,Football,Sports,Central,Coventry,8,575.73,0.0,4605.84,1387.52,0.3013
ORD-103109,2023-02-04,2023-02-10,Same Day,CUST-1001,PROD-1031,Coffee Beans,Food & Grocery,West,Bristol,9,86.95,0.0,782.55,469.44,0.5999
ORD-103110,2024-02-12,2024-02-19,Standard Class,CUST-1023,PROD-1001,Smartphone,Electronics,East,Norwich,3,809.75,0.0,2429.25,1404.51,0.5782
ORD-103111,2022-08-15,2022-08-17,Same Day,CUST-1294,PROD-1022,Mirror,Home & Garden,South,Portsmouth,1,710.06,0.05,674.56,224.29,0.3325
ORD-103112,2024-04-20,2024-04-27,First Class,CUST-1091,PROD-1028,Tennis Racket,Sports,West,Cardiff,6,329.27,0.0,1975.62,873.96,0.4424
ORD-103113,2022-12-10,2022-12-17,Same Day,CUST-1017,PROD-1026,Running Shoes,Sports,West,Plymouth,3,428.06,0.2,1027.34,398.69,0.3881
ORD-103114,2022-05-17,2022-05-20,First Class,CUST-1215,PROD-1015,Shorts,Clothing,North,Sheffield,4,640.74,0.1,2306.66,751.68,0.3259
ORD-103115,2024-08-15,2024-08-20,Second Class,CUST-1022,PROD-1021,Bookshelf,Home & Garden,West,Bristol,5,97.87,0.05,464.88,218.03,0.469
ORD-103116,2022-03-02,2022-03-08,Same Day,CUST-1115,PROD-1011,Dress,Clothing,West,Bristol,4,163.61,0.0,654.44,165.52,0.2529
ORD-103117,2024-04-11,2024-04-14,First Class,CUST-1002,PROD-1003,Headphones,Electronics,West,Plymouth,8,236.88,0.05,1800.29,903.34,0.5018
ORD-103118,2023-07-23,2023-07-25,First Class,CUST-1114,PROD-1017,Coffee Table,Home & Garden,South,London,7,660.41,0.1,4160.58,1724.94,0.4146
ORD-103119,2023-04-05,2023-04-07,Standard Class,CUST-1114,PROD-1015,Shorts,Clothing,Central,Birmingham,6,640.74,0.05,3652.22,1190.16,0.3259
ORD-103120,2024-01-01,2024-01-04,First Class,CUST-1068,PROD-1028,Tennis Racket,Sports,Central,Derby,7,329.27,0.0,2304.89,1019.62,0.4424
ORD-103121,2022-01-18,2022-01-21,Second Class,CUST-1191,PROD-1028,Tennis Racket,Sports,North,Newcastle,6,329.27,0.05,1876.84,830.26,0.4424
ORD-103122,2024-06-07,2024-06-13,Second Class,CUST-1162,PROD-1005,Camera,Electronics,South,Brighton,6,318.4,0.15,1623.84,675.75,0.4161
ORD-103123,2022-05-18,2022-05-25,Second Class,CUST-1232,PROD-1033,Protein Powder,Food & Grocery,East,Colchester,6,797.47,0.0,4784.82,1828.02,0.382
ORD-103124,2022-07-02,2022-07-06,First Class,CUST-1192,PROD-1010,Jacket,Clothing,North,Leeds,5,158.1,0.05,750.97,323.14,0.4303
ORD-103125,2023-07-07,2023-07-12,Standard Class,CUST-1085,PROD-1002,Tablet,Electronics,Central,Birmingham,1,223.3,0.0,223.3,106.17,0.4755
ORD-103126,2023-05-30,2023-06-01,Same Day,CUST-1154,PROD-1035,Spice Kit,Food & Grocery,Central,Leicester,1,64.72,0.2,51.78,24.12,0.4658
ORD-103127,2022-01-17,2022-01-23,Standard Class,CUST-1266,PROD-1032,Olive Oil,Food & Grocery,North,Sheffield,10,172.25,0.0,1722.5,807.6,0.4689
ORD-103128,2022-09-05,2022-09-08,Standard Class,CUST-1098,PROD-1000,Laptop,Electronics,East,Colchester,1,430.02,0.1,387.02,96.03,0.2481
ORD-103129,2022-03-19,2022-03-25,Second Class,CUST-1054,PROD-1014,Suit,Clothing,East,Colchester,7,467.85,0.2,2619.96,1570.63,0.5995
ORD-103130,2024-07-06,2024-07-13,Same Day,CUST-1132,PROD-1008,T-Shirt,Clothing,North,Leeds,5,301.61,0.05,1432.65,738.15,0.5152
ORD-103131,2023-01-25,2023-01-29,Second Class,CUST-1026,PROD-1009,Jeans,Clothing,East,Colchester,9,750.34,0.2,5402.45,2854.44,0.5284
ORD-103132,2023-05-17,2023-05-19,Standard Class,CUST-1132,PROD-1024,Yoga Mat,Sports,North,Liverpool,3,108.76,0.0,326.28,118.41,0.3629
ORD-103133,2024-05-09,2024-05-13,First Class,CUST-1251,PROD-1026,Running Shoes,Sports,East,Peterborough,2,428.06,0.2,684.9,265.79,0.3881
ORD-103134,2023-04-27,2023-05-02,Same Day,CUST-1148,PROD-1036,Organic Honey,Food & Grocery,Central,Leicester,1,590.43,0.0,590.43,163.27,0.2765
ORD-103135,2023-10-24,2023-10-26,Second Class,CUST-1065,PROD-1002,Tablet,Electronics,Central,Nottingham,3,223.3,0.15,569.42,270.73,0.4754
ORD-103136,2023-06-06,2023-06-07,Second Class,CUST-1211,PROD-1009,Jeans,Clothing,East,Colchester,8,750.34,0.05,5702.58,3013.02,0.5284
ORD-103137,2024-10-29,2024-10-31,Second Class,CUST-1159,PROD-1007,Monitor,Electronics,Central,Birmingham,6,51.06,0.2,245.09,89.33,0.3645
ORD-103138,2024-02-24,2024-02-27,Same Day,CUST-1100,PROD-1007,Monitor,Electronics,Central,Coventry,1,51.06,0.05,48.51,17.68,0.3645
ORD-103139,2023-05-07,2023-05-11,Second Class,CUST-1042,PROD-1009,Jeans,Clothing,West,Plymouth,3,750.34,0.0,2251.02,1189.35,0.5284
ORD-103140,2023-12-07,2023-12-10,Same Day,CUST-1287,PROD-1014,Suit,Clothing,East,Norwich,9,467.85,0.0,4210.65,2524.23,0.5995
ORD-103141,2022-02-24,2022-02-28,Second Class,CUST-1288,PROD-1001,Smartphone,Electronics,North,Sheffield,8,809.75,0.0,6478.0,3745.36,0.5782
ORD-103142,2023-08-10,2023-08-13,Same Day,CUST-1114,PROD-1023,Plant Pot,Home & Garden,North,Leeds,7,639.19,0.15,3803.18,1665.11,0.4378
ORD-103143,2022-05-30,2022-05-31,Second Class,CUST-1095,PROD-1017,Coffee Table,Home & Garden,North,Newcastle,4,660.41,0.1,2377.48,985.68,0.4146
ORD-103144,2022-05-06,2022-05-09,Standard Class,CUST-1282,PROD-1008,T-Shirt,Clothing,North,Manchester,2,301.61,0.15,512.74,264.18,0.5152
ORD-103145,2022-02-06,2022-02-13,Standard Class,CUST-1279,PROD-1015,Shorts,Clothing,West,Bath,3,640.74,0.05,1826.11,595.08,0.3259
ORD-103146,2023-03-31,2023-04-02,First Class,CUST-1072,PROD-1030,Swimwear,Sports,West,Bath,6,234.35,0.15,1195.18,448.09,0.3749
ORD-103147,2022-10-02,2022-10-05,Second Class,CUST-1184,PROD-1013,Hoodie,Clothing,Central,Coventry,10,730.12,0.0,7301.2,3550.8,0.4863
ORD-103148,2023-06-01,2023-06-04,Same Day,CUST-1173,PROD-1030,Swimwear,Sports,West,Cardiff,8,234.35,0.05,1781.06,667.74,0.3749
ORD-103149,2022-07-10,2022-07-11,First Class,CUST-1269,PROD-1006,Speaker,Electronics,Central,Derby,6,80.29,0.0,481.74,190.08,0.3946
ORD-103150,2023-11-10,2023-11-16,Second Class,CUST-1188,PROD-1019,Curtains,Home & Garden,South,London,5,188.03,0.05,893.14,489.92,0.5485
ORD-103151,2023-11-29,2023-12-01,Second Class,CUST-1027,PROD-1036,Organic Honey,Food & Grocery,South,Oxford,3,590.43,0.1,1594.16,440.83,0.2765
ORD-103152,2023-10-29,2023-11-03,First Class,CUST-1167,PROD-1013,Hoodie,Clothing,West,Bristol,4,730.12,0.2,2336.38,1136.26,0.4863
ORD-103153,2023-11-12,2023-11-18,Standard Class,CUST-1044,PROD-1035,Spice Kit,Food & Grocery,East,Peterborough,3,64.72,0.0,194.16,90.45,0.4659
ORD-103154,2024-04-01,2024-04-07,Second Class,CUST-1258,PROD-1031,Coffee Beans,Food & Grocery,West,Bath,7,86.95,0.0,608.65,365.12,0.5999
ORD-103155,2022-06-25,2022-07-01,Same Day,CUST-1283,PROD-1036,Organic Honey,Food & Grocery,Central,Nottingham,8,590.43,0.1,4251.1,1175.54,0.2765
ORD-103156,2022-09-10,2022-09-11,Standard Class,CUST-1049,PROD-1008,T-Shirt,Clothing,North,Manchester,9,301.61,0.15,2307.32,1188.81,0.5152
ORD-103157,2023-11-28,2023-11-29,First Class,CUST-1298,PROD-1020,Rug,Home & Garden,North,Newcastle,8,47.19,0.0,377.52,221.2,0.5859
ORD-103158,2023-06-28,2023-07-04,First Class,CUST-1263,PROD-1006,Speaker,Electronics,North,Liverpool,1,80.29,0.0,80.29,31.68,0.3946
ORD-103159,2023-12-17,2023-12-23,Second Class,CUST-1152,PROD-1030,Swimwear,Sports,East,Colchester,7,234.35,0.05,1558.43,584.27,0.3749
ORD-103160,2022-09-24,2022-09-28,First Class,CUST-1272,PROD-1031,Coffee Beans,Food & Grocery,West,Cardiff,5,86.95,0.15,369.54,221.68,0.5999
ORD-103161,2024-08-21,2024-08-25,Standard Class,CUST-1093,PROD-1028,Tennis Racket,Sports,Central,Birmingham,5,329.27,0.0,1646.35,728.3,0.4424
ORD-103162,2023-06-26,2023-06-30,Same Day,CUST-1211,PROD-1036,Organic Honey,Food & Grocery,Central,Birmingham,8,590.43,0.2,3778.75,1044.93,0.2765
ORD-103163,2022-07-04,2022-07-08,Standard Class,CUST-1087,PROD-1031,Coffee Beans,Food & Grocery,East,Peterborough,3,86.95,0.2,208.68,125.18,0.5999
ORD-103164,2023-05-17,2023-05-24,Standard Class,CUST-1111,PROD-1023,Plant Pot,Home & Garden,West,Plymouth,9,639.19,0.15,4889.8,2140.85,0.4378
ORD-103165,2022-10-23,2022-10-26,First Class,CUST-1272,PROD-1012,Shoes,Clothing,West,Bath,6,216.86,0.15,1105.99,523.62,0.4734
ORD-103166,2022-01-22,2022-01-26,Standard Class,CUST-1028,PROD-1024,Yoga Mat,Sports,West,Cardiff,6,108.76,0.15,554.68,201.3,0.3629
ORD-103167,2022-05-28,2022-05-30,Same Day,CUST-1045,PROD-1029,Football,Sports,West,Exeter,7,575.73,0.15,3425.59,1031.97,0.3013
ORD-103168,2022-03-20,2022-03-25,First Class,CUST-1032,PROD-1021,Bookshelf,Home & Garden,West,Exeter,5,97.87,0.0,489.35,229.5,0.469
ORD-103169,2024-10-23,2024-10-24,Standard Class,CUST-1104,PROD-1032,Olive Oil,Food & Grocery,West,Bristol,5,172.25,0.2,689.0,323.04,0.4689
ORD-103170,2023-10-12,2023-10-17,Same Day,CUST-1225,PROD-1023,Plant Pot,Home & Garden,South,Portsmouth,3,639.19,0.2,1534.06,671.64,0.4378
ORD-103171,2024-11-24,2024-11-29,Standard Class,CUST-1242,PROD-1030,Swimwear,Sports,North,Newcastle,6,234.35,0.0,1406.1,527.16,0.3749
ORD-103172,2024-09-06,2024-09-07,Standard Class,CUST-1065,PROD-1006,Speaker,Electronics,East,Ipswich,9,80.29,0.0,722.61,285.12,0.3946
ORD-103173,2023-06-21,2023-06-25,Standard Class,CUST-1080,PROD-1032,Olive Oil,Food & Grocery,Central,Coventry,8,172.25,0.2,1102.4,516.86,0.4688
ORD-103174,2022-10-05,2022-10-11,Standard Class,CUST-1269,PROD-1004,Smartwatch,Electronics,East,Peterborough,8,227.77,0.0,1822.16,652.88,0.3583
ORD-103175,2024-04-27,2024-05-04,Standard Class,CUST-1242,PROD-1023,Plant Pot,Home & Garden,North,Liverpool,6,639.19,0.2,3068.11,1343.28,0.4378
ORD-103176,2022-10-30,2022-11-04,Second Class,CUST-1114,PROD-1027,Bicycle,Sports,South,London,3,241.05,0.2,578.52,268.75,0.4645
ORD-103177,2024-10-16,2024-10-17,First Class,CUST-1099,PROD-1009,Jeans,Clothing,Central,Nottingham,9,750.34,0.1,6077.75,3211.25,0.5284
ORD-103178,2023-09-27,2023-10-04,Same Day,CUST-1136,PROD-1019,Curtains,Home & Garden,West,Cardiff,7,188.03,0.1,1184.59,649.78,0.5485
ORD-103179,2022-01-21,2022-01-22,First Class,CUST-1025,PROD-1029,Football,Sports,South,Oxford,4,575.73,0.0,2302.92,693.76,0.3013
ORD-103180,2024-04-05,2024-04-11,First Class,CUST-1179,PROD-1034,Tea Set,Food & Grocery,North,Liverpool,8,142.17,0.0,1137.36,450.56,0.3961
ORD-103181,2022-08-11,2022-08-12,Same Day,CUST-1249,PROD-1007,Monitor,Electronics,North,Newcastle,9,51.06,0.0,459.54,167.49,0.3645
ORD-103182,2022-06-12,2022-06-17,Second Class,CUST-1228,PROD-1031,Coffee Beans,Food & Grocery,East,Ipswich,8,86.95,0.05,660.82,396.42,0.5999
ORD-103183,2024-02-26,2024-03-04,First Class,CUST-1198,PROD-1035,Spice Kit,Food & Grocery,West,Plymouth,4,64.72,0.2,207.1,96.48,0.4659
ORD-103184,2024-04-16,2024-04-18,Second Class,CUST-1245,PROD-1019,Curtains,Home & Garden,West,Plymouth,5,188.03,0.15,799.13,438.35,0.5485
ORD-103185,2022-01-02,2022-01-04,Second Class,CUST-1248,PROD-1032,Olive Oil,Food & Grocery,North,Liverpool,2,172.25,0.0,344.5,161.52,0.4689
ORD-103186,2022-08-25,2022-08-30,First Class,CUST-1004,PROD-1018,Lamp,Home & Garden,East,Norwich,6,1076.69,0.0,6460.14,3542.76,0.5484
ORD-103187,2024-09-06,2024-09-13,Same Day,CUST-1083,PROD-1016,Sofa,Home & Garden,West,Cardiff,7,663.83,0.0,4646.81,2761.92,0.5944
ORD-103188,2022-02-02,2022-02-07,First Class,CUST-1297,PROD-1031,Coffee Beans,Food & Grocery,West,Cardiff,7,86.95,0.05,578.22,346.86,0.5999
ORD-103189,2023-04-20,2023-04-24,Same Day,CUST-1186,PROD-1005,Camera,Electronics,West,Exeter,8,318.4,0.15,2165.12,901.0,0.4161
ORD-103190,2023-06-22,2023-06-25,Same Day,CUST-1033,PROD-1015,Shorts,Clothing,North,Liverpool,9,640.74,0.0,5766.66,1879.2,0.3259
ORD-103191,2023-07-23,2023-07-25,Same Day,CUST-1080,PROD-1030,Swimwear,Sports,East,Peterborough,8,234.35,0.05,1781.06,667.74,0.3749
ORD-103192,2024-11-29,2024-12-03,First Class,CUST-1191,PROD-1004,Smartwatch,Electronics,Central,Birmingham,9,227.77,0.2,1639.94,587.59,0.3583
ORD-103193,2024-01-17,2024-01-20,Standard Class,CUST-1165,PROD-1028,Tennis Racket,Sports,South,Portsmouth,6,329.27,0.1,1778.06,786.56,0.4424
ORD-103194,2023-08-18,2023-08-22,Second Class,CUST-1240,PROD-1036,Organic Honey,Food & Grocery,South,Southampton,5,590.43,0.0,2952.15,816.35,0.2765
ORD-103195,2024-02-01,2024-02-08,Second Class,CUST-1188,PROD-1003,Headphones,Electronics,West,Exeter,4,236.88,0.0,947.52,475.44,0.5018
ORD-103196,2022-11-17,2022-11-22,Second Class,CUST-1061,PROD-1034,Tea Set,Food & Grocery,North,Liverpool,7,142.17,0.2,796.15,315.39,0.3961
ORD-103197,2023-10-29,2023-11-04,Same Day,CUST-1258,PROD-1033,Protein Powder,Food & Grocery,West,Bath,8,797.47,0.2,5103.81,1949.89,0.382
ORD-103198,2022-02-25,2022-03-02,Same Day,CUST-1291,PROD-1032,Olive Oil,Food & Grocery,South,Portsmouth,7,172.25,0.05,1145.46,537.05,0.4689
ORD-103199,2022-02-25,2022-03-03,Standard Class,CUST-1008,PROD-1028,Tennis Racket,Sports,South,Oxford,7,329.27,0.0,2304.89,1019.62,0.4424
ORD-103200,2022-11-21,2022-11-24,First Class,CUST-1197,PROD-1025,Dumbbells,Sports,East,Cambridge,8,92.15,0.1,663.48,340.99,0.5139
